Season,game Number,Week,Player,Team,Opposing Team,Position,goals,uaGoals,uaShots,uaS%,assistedGoals,assistedShots,assistedS%,% of Shots Assisted,shots,settledGoals,settledShots,settledSh%,fbGoals,subGoals,ppGoals,assists,assistOpportunities,dodgeAssists,pnrAssists,settledAssists,fbAssists,ppAssists,sh%Created,AO-to-SH Ratio,secondAssists,secondAo,sog,offShots,blockedShots,messyShots,pipeShots,shotClockResets,cleanSaveShots,shotTurnovers,turnovers,TO + Shot TO,AO-to-TO Ratio,rhGoals,rhShots,rhS%,lhGoals,lhShots,lhSh%,doorstepGoals,holeGoals,lpGoals,lwGoals,mGoals,rwGoals,rpGoals,twoPointGoals,doorstepShots,holeShots,lpShots,lwShots,mShots,rwShots,rpShots,twoPointShots,xg,playerId,teamId
2019,3,1,Trevor Baptiste,Atlas,Redwoods,FO,0,0,3,0.00%,0,0,0.00%,0.00%,3,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,2,0,2,1,0,2,0,0,2,0,2,0.00,0,3,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.5,000254,ATL
2019,3,1,Sergio Salcido,Redwoods,Atlas,M,2,2,5,40.00%,0,2,0.00%,28.57%,7,2,6,33%,0,0,0,1,1,0,0,1,0,0,100.00%,0.14,1,1,2,4,0,0,4,0,1,1,0,1,0.00,1,6,16.67%,1,1,100.00%,0,0,0,2,0,0,0,0,0,0,1,4,0,2,0,0,1.4,000334,RED
2019,3,1,Connor Buczek,Atlas,Redwoods,M,0,0,3,0.00%,0,1,0.00%,25.00%,4,0,2,0%,0,0,0,1,2,1,0,1,0,0,50.00%,0.50,0,0,3,1,0,3,1,1,0,2,2,4,1.00,0,3,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1.1,000233,ATL
2019,3,1,Kieran McArdle,Atlas,Redwoods,A,0,0,1,0.00%,0,4,0.00%,80.00%,5,0,2,0%,0,0,0,3,4,1,1,2,1,0,75.00%,0.80,0,0,1,2,0,1,2,0,2,3,1,4,4.00,0,0,0.00%,0,5,0.00%,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1.4,000240,ATL
2019,3,1,Sergio Perkovic,Redwoods,Atlas,M,1,1,3,33.33%,0,1,0.00%,25.00%,4,1,3,33%,0,0,0,1,4,1,0,1,0,0,25.00%,1.00,0,2,1,2,0,0,2,0,1,1,3,4,1.33,0,3,0.00%,1,1,100.00%,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1.4,000333,RED
2019,3,1,Andrew Hodgson,Atlas,Redwoods,M,1,0,0,0.00%,1,3,33.33%,100.00%,3,0,0,0%,1,0,0,0,3,0,0,0,0,0,0.00%,1.00,1,1,2,1,0,1,1,0,0,1,2,3,1.50,0,1,0.00%,1,2,50.00%,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.6,000228,ATL
2019,3,1,Clarke Petterson,Redwoods,Atlas,A,2,0,0,0.00%,2,5,40.00%,100.00%,5,1,3,33%,1,0,0,1,4,0,0,0,1,0,25.00%,0.80,0,0,3,1,0,1,1,1,1,1,0,1,0.00,2,5,40.00%,0,0,0.00%,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1.9,000369,RED
2019,3,1,Joe Walters,Redwoods,Atlas,M,2,1,2,50.00%,1,2,50.00%,50.00%,4,0,0,0%,0,1,0,1,5,0,1,0,0,0,20.00%,1.25,0,1,3,1,0,1,1,1,0,0,2,2,2.50,0,0,0.00%,2,4,50.00%,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1.7,000321,RED
2019,3,1,Kyle Harrison,Redwoods,Atlas,#VALUE!,0,0,4,0.00%,0,1,0.00%,20.00%,5,0,4,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,1,1,2,1,1,1,2,0,2,0.00,0,2,0.00%,0,3,0.00%,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1.0,000324,RED
2019,3,1,Pat Young,Atlas,Redwoods,M,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,1,0%,0,0,0,0,1,0,0,0,0,0,0.00%,1.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,000244,ATL
2019,3,1,Eddy Glazener,Redwoods,Atlas,D,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,0,1,0,1,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,000314,RED
2019,3,1,Chris Cloutier,Atlas,Redwoods,A,2,0,0,0.00%,2,3,66.67%,100.00%,3,1,1,100%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,3,0,0,1,0,1,0,0,2,2,0.00,0,0,0.00%,2,3,66.67%,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.9,000231,ATL
2019,3,1,Joel Tinney,Atlas,Redwoods,M,1,1,3,33.33%,0,0,0.00%,0.00%,3,1,3,33%,0,0,0,1,1,0,0,0,1,0,100.00%,0.33,1,1,2,0,0,1,0,0,1,2,1,3,1.00,0,0,0.00%,1,3,33.33%,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0.9,000237,ATL
2019,3,1,Brent Adams,Redwoods,Atlas,M,1,1,4,25.00%,0,0,0.00%,0.00%,4,0,1,0%,1,0,0,0,1,0,0,0,0,0,0.00%,0.25,0,0,3,1,0,2,1,2,0,0,1,1,1.00,1,4,25.00%,0,0,0.00%,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1.1,000310,RED
2019,3,1,Patrick Harbeson,Redwoods,Atlas,SSDM,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,0,1,0,0,1,0,0,0,1,1,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,000331,RED
2019,3,1,Jack Concannon,Atlas,Redwoods,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000241,ATL
2019,3,1,Greg Gurenlian,Redwoods,Atlas,FO,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,000316,RED
2019,3,1,John Sexton,Redwoods,Atlas,LSM,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000322,RED
2019,3,1,Mike Simon,Atlas,Redwoods,#VALUE!,0,0,0,0.00%,0,2,0.00%,100.00%,2,0,0,0%,0,0,0,0,2,0,0,0,0,0,0.00%,1.00,1,1,2,0,0,2,0,1,0,1,0,1,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6,000243,ATL
2019,3,1,Tim Troutner,Redwoods,Atlas,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000370,RED
2019,3,1,Kylor Bellistri,Redwoods,Atlas,A,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,1,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,0,0,2,0,0,0,2,0,2,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,000325,RED
2019,3,1,Austin Pifani,Atlas,Redwoods,D,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,1,1,0,1,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,000229,ATL
2019,3,1,Kevin Unterstein,Atlas,Redwoods,#VALUE!,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000239,ATL
2019,4,2,Jules Heningburg,Whipsnakes,Chrome,#VALUE!,0,0,3,0.00%,0,0,0.00%,0.00%,3,0,3,0%,0,0,0,0,2,0,0,0,0,0,0.00%,0.67,0,0,1,1,0,0,1,1,1,1,1,2,2.00,0,0,0.00%,0,3,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1.0,000351,ARC
2019,4,2,Ned Crotty,Chrome,Whipsnakes,M,0,0,3,0.00%,0,1,0.00%,25.00%,4,0,4,0%,0,0,0,2,3,1,0,2,0,0,66.67%,0.75,0,0,2,1,0,2,1,1,1,2,1,3,3.00,0,2,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0.8,000304,CHA
2019,4,2,John Ranagan,Chrome,Whipsnakes,M,2,1,2,50.00%,1,1,100.00%,33.33%,3,2,3,67%,0,0,0,1,2,1,0,1,0,0,50.00%,0.67,0,0,3,0,0,1,0,0,0,1,2,3,1.00,1,1,100.00%,1,2,50.00%,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1.0,000294,CHA
2019,4,2,Michael Ehrhardt,Whipsnakes,Chrome,LSM,1,0,0,0.00%,1,2,50.00%,100.00%,2,0,0,0%,0,1,0,0,2,0,0,0,0,0,0.00%,1.00,0,1,2,0,0,1,0,0,0,1,1,2,2.00,1,2,50.00%,0,0,0.00%,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.5,000356,ARC
2019,4,2,Romar Dennis,Chrome,Whipsnakes,M,1,0,2,0.00%,1,2,50.00%,50.00%,4,1,3,33%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,3,0,0,3,0,0,0,0,0,0.00,1,4,25.00%,0,0,0.00%,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0.5,000305,CHA
2019,4,2,Matt Danowski,Chrome,Whipsnakes,M,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,2,0%,0,0,0,0,2,0,0,0,0,0,0.00%,1.00,0,0,1,1,0,0,1,1,0,0,4,4,0.50,0,1,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.2,000301,CHA
2019,4,2,Joe Locascio,Whipsnakes,Chrome,M,0,0,2,0.00%,0,2,0.00%,50.00%,4,0,3,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.25,0,0,1,1,2,1,1,1,0,0,1,1,1.00,0,2,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1.0,000349,ARC
2019,4,2,John Moderski,Chrome,Whipsnakes,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000293,CHA
2019,4,2,Matt Rambo,Whipsnakes,Chrome,A,2,1,7,14.29%,1,1,100.00%,12.50%,8,1,6,17%,0,1,0,3,4,0,1,1,0,1,75.00%,0.50,0,0,2,6,0,0,6,0,0,1,2,3,2.00,0,0,0.00%,2,7,28.57%,0,2,0,0,0,0,0,0,0,2,1,1,0,2,1,1,2.7,000354,ARC
2019,4,2,Ben Reeves,Whipsnakes,Chrome,A,1,1,3,33.33%,0,1,0.00%,25.00%,4,1,4,25%,0,0,0,2,2,1,0,0,0,1,100.00%,0.50,0,1,4,0,0,3,0,2,0,1,0,1,0.00,0,0,0.00%,1,4,25.00%,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0.9,000335,ARC
2019,4,2,Mike Chanenchuk,Whipsnakes,Chrome,M,2,0,5,0.00%,2,3,66.67%,37.50%,8,0,6,0%,0,0,2,0,2,0,0,0,0,0,0.00%,0.25,0,0,2,4,0,0,4,0,2,2,0,2,0.00,2,8,25.00%,0,0,0.00%,0,0,0,0,1,1,0,0,0,1,0,0,2,3,0,2,1.6,000357,ARC
2019,4,2,Wes Berg,Chrome,Whipsnakes,#VALUE!,0,0,0,0.00%,0,2,0.00%,100.00%,2,0,2,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,0,0,1,0,0,1,2,0,2,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.8,000385,CHA
2019,4,2,John Haus,Whipsnakes,Chrome,M,2,2,2,100.00%,0,0,0.00%,0.00%,2,2,2,100%,0,0,0,1,4,0,0,0,1,0,25.00%,2.00,0,1,2,0,0,0,0,0,0,0,0,0,0.00,1,1,100.00%,1,1,100.00%,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.4,000372,ARC
2019,4,2,Jordan Wolf,Chrome,Whipsnakes,A,3,2,8,25.00%,1,3,33.33%,27.27%,11,3,10,30%,0,0,0,0,4,0,0,0,0,0,0.00%,0.36,0,0,5,4,1,2,4,0,1,4,2,6,2.00,3,10,30.00%,0,1,0.00%,1,2,0,0,0,0,0,0,1,4,1,4,0,0,1,0,4.0,000296,CHA
2019,4,2,Drew Snider,Whipsnakes,Chrome,M,0,0,1,0.00%,0,4,0.00%,80.00%,5,0,4,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,1,1,3,1,0,3,1,0,1,4,1,5,0.00,0,5,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1.8,000341,ARC
2019,4,2,Ty Thompson,Chrome,Whipsnakes,A,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,1.00,1,1,1,0,0,1,0,1,0,0,0,0,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,000306,CHA
2019,4,2,Max Tuttle,Chrome,Whipsnakes,M,2,1,3,33.33%,1,4,25.00%,57.14%,7,0,1,0%,0,2,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,4,2,1,2,2,1,0,1,1,2,0.00,2,6,33.33%,0,1,0.00%,0,1,0,1,0,0,0,0,0,2,0,2,2,0,0,1,2.1,000367,CHA
2019,4,2,Matthew Dunn,Whipsnakes,Chrome,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000355,ARC
2019,4,2,Jake Bernhardt,Whipsnakes,Chrome,M,2,0,1,0.00%,2,3,66.67%,75.00%,4,1,1,100%,1,0,0,0,1,0,0,0,0,0,0.00%,0.25,0,0,3,0,0,1,0,0,1,2,1,3,1.00,2,3,66.67%,0,1,0.00%,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1.5,000345,ARC
2019,4,2,Will Haus,Chrome,Whipsnakes,M,0,0,0,0.00%,0,1,0.00%,100.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,1,1,1,2,0.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,000308,CHA
2019,4,2,Ryan Drenner,Whipsnakes,Chrome,A,1,1,3,33.33%,0,5,0.00%,62.50%,8,0,4,0%,0,1,0,0,1,0,0,0,0,0,0.00%,0.13,1,1,4,3,1,3,3,0,0,4,1,5,1.00,1,5,20.00%,0,2,0.00%,0,0,0,0,1,0,0,0,1,2,0,1,2,1,1,0,2.9,000358,ARC
2019,4,2,Jordan MacIntosh,Chrome,Whipsnakes,M,0,0,2,0.00%,0,0,0.00%,0.00%,2,0,1,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.50,0,0,2,0,0,1,0,0,0,2,1,3,1.00,0,1,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9,000295,CHA
2019,4,2,Justin Guterding,Chrome,Whipsnakes,A,2,1,4,25.00%,1,1,100.00%,20.00%,5,2,5,40%,0,0,0,2,5,1,0,1,0,0,40.00%,1.00,1,2,3,2,0,1,2,0,0,1,2,3,2.50,0,0,0.00%,2,5,40.00%,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,1.7,000298,CHA
2019,4,2,Joel White,Chrome,Whipsnakes,#VALUE!,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,1,0,1,1,1,0,0,2,2,0.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1,000290,CHA
2019,4,2,Joe Nardella,Whipsnakes,Chrome,FO,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000350,ARC
2019,4,2,Ryan Flanagan,Chrome,Whipsnakes,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000247,CHA
2019,4,2,Chris Sabia,Chrome,Whipsnakes,D,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000368,CHA
2019,4,2,John Galloway,Chrome,Whipsnakes,#VALUE!,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,000291,CHA
2019,4,2,Kyle Bernlohr,Whipsnakes,Chrome,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000353,ARC
2019,5,2,Brent Adams,Redwoods,Archers,M,1,1,2,50.00%,0,1,0.00%,33.33%,3,1,1,100%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,0,0,0,0,1,1,1,1,2,0.00,0,2,0.00%,1,1,100.00%,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0.7,000310,CHR
2019,5,2,Ryan Ambler,Archers,Redwoods,M,1,1,2,50.00%,0,2,0.00%,50.00%,4,1,2,50%,0,0,0,1,2,0,0,1,0,0,50.00%,0.50,0,0,2,1,0,1,1,1,1,1,2,3,1.00,0,0,0.00%,1,3,33.33%,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1.4,000221,ATL
2019,5,2,Jack Near,Redwoods,Archers,M,0,0,1,0.00%,0,0,0.00%,0.00%,1,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0.00,0,0,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,000319,CHR
2019,5,2,Matt Kavanagh,Redwoods,Archers,A,1,0,3,0.00%,1,3,33.33%,50.00%,6,1,6,17%,0,0,0,0,2,0,0,0,0,0,0.00%,0.33,0,2,3,0,1,2,0,0,2,5,0,5,0.00,0,0,0.00%,1,6,16.67%,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1.8,000327,CHR
2019,5,2,Marcus Holman,Archers,Redwoods,A,1,0,2,0.00%,1,2,50.00%,50.00%,4,1,3,33%,0,0,0,2,3,1,1,2,0,0,66.67%,0.75,0,0,1,2,0,0,2,0,1,1,1,2,3.00,1,3,33.33%,0,0,0.00%,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1.2,000216,ATL
2019,5,2,Joe Walters,Redwoods,Archers,M,2,2,3,66.67%,0,2,0.00%,40.00%,5,2,4,50%,0,0,0,0,3,0,0,0,0,0,0.00%,0.60,0,1,2,1,0,0,1,0,2,2,4,6,0.75,0,0,0.00%,2,5,40.00%,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,2.2,000321,CHR
2019,5,2,Clarke Petterson,Redwoods,Archers,A,2,0,1,0.00%,2,3,66.67%,75.00%,4,0,0,0%,1,0,1,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,2,0,0,2,0,0,1,0,1,0.00,2,4,50.00%,0,0,0.00%,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1.8,000369,CHR
2019,5,2,Joey Sankey,Redwoods,Archers,#VALUE!,0,0,3,0.00%,0,3,0.00%,50.00%,6,0,3,0%,0,0,0,1,2,0,0,0,0,1,50.00%,0.33,0,0,3,1,0,3,1,3,2,3,3,6,0.67,0,1,0.00%,0,5,0.00%,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2.7,000320,CHR
2019,5,2,Sergio Salcido,Redwoods,Archers,M,1,1,1,100.00%,0,0,0.00%,0.00%,1,1,1,100%,0,0,0,1,2,1,0,1,0,0,50.00%,2.00,0,0,1,0,0,0,0,0,0,0,3,3,0.67,1,1,100.00%,0,0,0.00%,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8,000334,CHR
2019,5,2,Dan Eipp,Archers,Redwoods,M,1,0,1,0.00%,1,2,50.00%,66.67%,3,1,3,33%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,3,0,0,2,0,1,0,1,1,2,0.00,1,3,33.33%,0,0,0.00%,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.1,000205,ATL
2019,5,2,Greg Gurenlian,Redwoods,Archers,FO,0,0,2,0.00%,0,0,0.00%,0.00%,2,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.50,0,0,1,1,0,1,1,0,0,1,1,2,1.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7,000316,CHR
2019,5,2,Will Manny,Archers,Redwoods,A,2,0,0,0.00%,2,5,40.00%,100.00%,5,2,5,40%,0,0,0,0,1,0,0,0,0,0,0.00%,0.20,0,2,4,1,0,2,1,2,0,0,4,4,0.25,0,0,0.00%,2,5,40.00%,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,3.2,000227,ATL
2019,5,2,Ian Mackay,Archers,Redwoods,M,0,0,2,0.00%,0,0,0.00%,0.00%,2,0,2,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,1,1,0,1,1,0,0,2,1,3,0.00,0,0,0.00%,0,1,0.00%,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,000211,ATL
2019,5,2,Tim Troutner,Redwoods,Archers,G,0,0,0,0.00%,0,0,0.00%,0.00%,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,000370,CHR
2019,5,2,Ben Mcintosh,Archers,Redwoods,M,2,2,2,100.00%,0,1,0.00%,33.33%,3,2,3,67%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,1,1,2,0,0,0,0,0,1,1,1,2,0.00,2,3,66.67%,0,0,0.00%,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.8,000203,ATL
2019,5,2,John Sexton,Redwoods,Archers,LSM,0,0,1,0.00%,0,1,0.00%,50.00%,2,0,0,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.50,0,0,0,1,1,0,1,0,0,1,1,2,1.00,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,000322,CHR
2019,5,2,Tyler Pfister,Archers,Redwoods,M,0,0,0,0.00%,0,2,0.00%,100.00%,2,0,0,0%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,0,2,0,0,2,0,1,0,1,0,1,0.00,0,0,0.00%,0,2,0.00%,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,000226,ATL
2019,5,2,Kevin Rice,Archers,Redwoods,A,0,0,2,0.00%,0,1,0.00%,33.33%,3,0,1,0%,0,0,0,1,3,0,1,1,0,0,33.33%,1.00,0,1,2,1,0,2,1,1,0,2,2,4,1.50,0,3,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.3,000215,ATL
2019,5,2,Stephen Kelly,Archers,Redwoods,FO,1,1,1,100.00%,0,1,0.00%,50.00%,2,0,0,0%,1,0,0,0,0,0,0,0,0,0,0.00%,0.00,0,1,2,0,0,1,0,0,0,1,0,1,0.00,0,0,0.00%,1,2,50.00%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3,000222,ATL
2019,5,2,Tom Schreiber,Archers,Redwoods,M,2,1,1,100.00%,1,3,33.33%,75.00%,4,2,2,100%,0,0,0,1,5,0,1,1,0,0,20.00%,1.25,0,1,3,1,0,1,1,1,0,0,2,2,2.50,2,4,50.00%,0,0,0.00%,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1.6,000225,ATL
2019,5,2,Sergio Perkovic,Redwoods,Archers,M,2,2,3,66.67%,0,2,0.00%,40.00%,5,2,3,67%,0,0,0,0,1,0,0,0,0,0,0.00%,0.20,0,1,4,1,0,2,1,2,0,0,1,1,1.00,2,4,50.00%,0,1,0.00%,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,2,1.3,000333,CHR
2019,5,2,Kyle Harrison,Redwoods,Archers,#VALUE!,0,0,2,0.00%,0,1,0.00%,33.33%,3,0,1,0%,0,0,0,0,1,0,0,0,0,0,0.00%,0.33,1,1,0,2,0,0,2,0,1,1,0,1,0.00,0,3,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7,000324,CHR
